The toroidal mode    1
 Perpend. k-vec  Curvature        Coriolis
  2.41099036E+00  -6.44415852E-01  -7.77059525E-01
  2.44888145E+00  -1.59062037E+00  -1.85153202E+00
  2.49363007E+00  -2.27240563E+00  -2.48420044E+00
  2.55198609E+00  -2.47255457E+00  -2.46947933E+00
  2.63353589E+00  -1.96223306E+00  -1.76706005E+00
  2.74495810E+00  -6.51347255E-01  -5.48176004E-01
  2.87163607E+00   1.08768170E+00   8.90964627E-01
  2.98093256E+00   2.47250238E+00   2.20726039E+00
  3.06013611E+00   3.00991232E+00   2.98916160E+00
  3.11682668E+00   2.71441842E+00   2.95240553E+00
  3.16059991E+00   1.81307837E+00   2.09716733E+00
  3.19805899E+00   5.56625115E-01   6.60203440E-01
  3.23374905E+00  -8.21039524E-01  -9.88421726E-01
  3.27160311E+00  -2.09116430E+00  -2.43222310E+00
  3.31624665E+00  -3.00576210E+00  -3.28370132E+00
  3.37442300E+00  -3.27879970E+00  -3.27222064E+00
  3.45574315E+00  -2.61440003E+00  -2.35151893E+00
  3.56702156E+00  -9.07086806E-01  -7.59814332E-01
The toroidal mode    4
 Perpend. k-vec  Curvature        Coriolis
  3.91208138E+00  -9.13085994E-01  -7.69354424E-01
  3.74490544E+00  -2.78030784E+00  -2.50447535E+00
  3.62250570E+00  -3.50727057E+00  -3.50353367E+00
  3.53491183E+00  -3.22526932E+00  -3.52642545E+00
  3.46775407E+00  -2.26079457E+00  -2.63212526E+00
  3.41090615E+00  -9.22467860E-01  -1.11274874E+00
  3.35742393E+00   5.25846248E-01   6.20421308E-01
  3.30142438E+00   1.84366568E+00   2.12954160E+00
  3.23613866E+00   2.78825379E+00   3.02948176E+00
  3.15175187E+00   3.10393951E+00   3.07894510E+00
  3.03396138E+00   2.56746136E+00   2.28808753E+00
  2.87122720E+00   1.18397833E+00   9.66079866E-01
  2.68186360E+00  -5.29476666E-01  -4.51896932E-01
  2.51441340E+00  -1.80205738E+00  -1.62778702E+00
  2.39139021E+00  -2.29790287E+00  -2.29942170E+00
  2.30327893E+00  -2.12523460E+00  -2.32717413E+00
  2.23582486E+00  -1.50997867E+00  -1.76108864E+00
  2.17890307E+00  -6.57532353E-01  -7.95705437E-01
  2.12557450E+00   2.60910740E-01   3.03378007E-01
  2.07000428E+00   1.09284978E+00   1.25850498E+00
  2.00554495E+00   1.68821907E+00   1.83023044E+00
  1.92261529E+00   1.89457181E+00   1.87483313E+00
  1.80722798E+00   1.58921090E+00   1.41139920E+00
  1.64773884E+00   8.00369004E-01   6.48622374E-01
  1.46093626E+00  -1.45867338E-01  -1.34439440E-01
  1.29389469E+00  -8.23806914E-01  -7.51098684E-01
  1.16999037E+00  -1.08853517E+00  -1.09530973E+00
  1.08097953E+00  -1.02519989E+00  -1.12792281E+00
  1.01313282E+00  -7.59162772E-01  -8.90052019E-01
  9.56497341E-01  -3.92596845E-01  -4.78662136E-01
  9.04305901E-01  -4.02476758E-03  -1.36652938E-02
  8.51095330E-01   3.42033879E-01   3.87468359E-01
  7.91048950E-01   5.88184359E-01   6.30979121E-01
  7.16442626E-01   6.85204114E-01   6.70721161E-01
  6.17377543E-01   6.10960433E-01   5.34710869E-01
  4.89971105E-01   4.16759676E-01   3.31164882E-01
  3.60843333E-01   2.37741990E-01   1.83018052E-01
  2.82812600E-01   1.54443550E-01   1.25589647E-01
  2.70071395E-01   1.20832522E-01   1.08802242E-01
  2.93036552E-01   7.48348256E-02   7.13285065E-02
  3.28472436E-01  -8.34687347E-03  -1.90153975E-02
  3.68899041E-01  -1.27661338E-01  -1.61618834E-01
  4.14007413E-01  -2.68960275E-01  -3.30708595E-01
  4.66625695E-01  -4.08782019E-01  -4.83568262E-01
  5.32200220E-01  -5.11850356E-01  -5.68272196E-01
  6.19726763E-01  -5.24163582E-01  -5.33390809E-01
  7.41733009E-01  -3.67290031E-01  -3.41977463E-01
  9.05003231E-01   3.31503482E-02   1.37073897E-02
  1.08628349E+00   6.21351318E-01   5.00475544E-01
  1.24085987E+00   1.13269401E+00   1.00227798E+00
  1.35311877E+00   1.33020022E+00   1.31291421E+00
  1.43427851E+00   1.17486954E+00   1.27057982E+00
  1.49775864E+00   7.42469025E-01   8.52021224E-01
  1.55280926E+00   1.37274170E-01   1.55424467E-01
  1.60591590E+00  -5.33895783E-01  -6.47751896E-01
  1.66284292E+00  -1.15959792E+00  -1.35460488E+00
  1.73050468E+00  -1.61188507E+00  -1.76752351E+00
  1.81900062E+00  -1.73353128E+00  -1.73750278E+00
  1.94244985E+00  -1.34554049E+00  -1.21866579E+00
  2.10995753E+00  -3.50458980E-01  -3.03750102E-01
  2.29864014E+00   1.00496065E+00   8.17933036E-01
  2.46036871E+00   2.11094448E+00   1.87896631E+00
  2.57737328E+00   2.53956791E+00   2.51702618E+00
  2.66127226E+00   2.27490426E+00   2.46983114E+00
  2.72627924E+00   1.49328492E+00   1.72305785E+00
  2.78213541E+00   4.02209677E-01   4.72467768E-01
