The toroidal mode    1
  8.88875816E-01   8.03669554E-01   8.66368122E-01
  8.81765496E-01   8.66206020E-01   8.72127298E-01
  8.72653709E-01   7.96336441E-01   7.40926010E-01
  8.60827512E-01   5.77896391E-01   4.98104821E-01
  8.46201479E-01   2.32691390E-01   1.90039734E-01
  8.30248143E-01  -1.60956506E-01  -1.34044367E-01
  8.15494253E-01  -4.97697659E-01  -4.31717080E-01
  8.03493456E-01  -7.07675336E-01  -6.61024581E-01
  7.94225520E-01  -7.77419465E-01  -7.85124278E-01
  7.86998066E-01  -7.26808617E-01  -7.85711004E-01
  7.81119910E-01  -5.85626354E-01  -6.67219882E-01
  7.76069107E-01  -3.83201388E-01  -4.52420663E-01
  7.71465642E-01  -1.45968288E-01  -1.75953446E-01
  7.67010865E-01   1.02044169E-01   1.21340818E-01
  7.62432666E-01   3.37885363E-01   3.97017239E-01
  7.57435334E-01   5.38222849E-01   6.11158209E-01
  7.51644631E-01   6.78220524E-01   7.30951800E-01
  7.44545846E-01   7.31482620E-01   7.36287005E-01
  7.35449983E-01   6.73056787E-01   6.26012027E-01
  7.23642942E-01   4.89732944E-01   4.21889911E-01
  7.09033694E-01   2.00425169E-01   1.63475464E-01
  6.93086023E-01  -1.28690285E-01  -1.07480096E-01
  6.78324310E-01  -4.09534212E-01  -3.55502170E-01
  6.66308973E-01  -5.84395682E-01  -5.46110599E-01
  6.57026744E-01  -6.42696064E-01  -6.49283985E-01
  6.49788130E-01  -6.01359587E-01  -6.50294682E-01
  6.43902331E-01  -4.85282675E-01  -5.53078981E-01
  6.38847042E-01  -3.18818642E-01  -3.76577993E-01
  6.34241896E-01  -1.23824319E-01  -1.49409315E-01
  6.29788110E-01   7.99001995E-02   9.47966869E-02
  6.25213746E-01   2.73502617E-01   3.21174569E-01
  6.20223614E-01   4.37879170E-01   4.97017308E-01
  6.14444412E-01   5.52771493E-01   5.95535478E-01
  6.07362736E-01   5.96759219E-01   6.00446712E-01
  5.98290654E-01   5.49777133E-01   5.11098044E-01
  5.86512624E-01   4.01569497E-01   3.45675001E-01
  5.71929598E-01   1.68158948E-01   1.36911193E-01
  5.55992213E-01  -9.64240638E-02  -8.09158257E-02
  5.41220574E-01  -3.21370766E-01  -2.79287260E-01
  5.29184663E-01  -4.61116028E-01  -4.31196616E-01
  5.19881676E-01  -5.07972664E-01  -5.13443692E-01
  5.12626687E-01  -4.75910556E-01  -5.14878360E-01
  5.06729669E-01  -3.84938996E-01  -4.38938080E-01
  5.01667895E-01  -2.54435896E-01  -3.00735323E-01
  4.97060536E-01  -1.01680349E-01  -1.22865185E-01
  4.92608678E-01   5.77562302E-02   6.82525562E-02
  4.88040710E-01   2.09119872E-01   2.45331899E-01
  4.83062340E-01   3.37535491E-01   3.82876407E-01
  4.77301863E-01   4.27322463E-01   4.60119157E-01
  4.70248146E-01   4.62035819E-01   4.64606419E-01
  4.61215335E-01   4.26497479E-01   3.96184061E-01
  4.49486215E-01   3.13406051E-01   2.69460091E-01
  4.34949421E-01   1.35892727E-01   1.10346923E-01
  4.19033764E-01  -6.41578428E-02  -5.43515551E-02
  4.04250416E-01  -2.33207319E-01  -2.03072350E-01
  3.92183653E-01  -3.37836374E-01  -3.16282633E-01
  3.82848038E-01  -3.73249264E-01  -3.77603399E-01
  3.75566873E-01  -3.50461526E-01  -3.79462039E-01
  3.69651933E-01  -2.84595317E-01  -3.24797179E-01
  3.64580114E-01  -1.90053151E-01  -2.24892654E-01
  3.59970025E-01  -7.95363798E-02  -9.63210540E-02
  3.55522719E-01   3.56122608E-02   4.17084255E-02
  3.50967362E-01   1.44737126E-01   1.69489229E-01
  3.46011513E-01   2.37191813E-01   2.68735506E-01
  3.40286717E-01   3.01873433E-01   3.24702835E-01
  3.33286652E-01   3.27312419E-01   3.28766126E-01
  3.24330561E-01   3.03217826E-01   2.81270078E-01
  3.12700345E-01   2.25242604E-01   1.93245181E-01
  2.98263946E-01   1.03626506E-01   8.37826521E-02
  2.82407682E-01  -3.18916219E-02  -2.77872845E-02
  2.67619014E-01  -1.45043872E-01  -1.26857440E-01
  2.55504358E-01  -2.14556721E-01  -2.01368650E-01
  2.46112032E-01  -2.38525863E-01  -2.41763105E-01
  2.38783754E-01  -2.25012495E-01  -2.44045717E-01
  2.32836843E-01  -1.84251639E-01  -2.10656278E-01
  2.27748743E-01  -1.25670405E-01  -1.49049984E-01
  2.23137873E-01  -5.73924105E-02  -6.97769233E-02
  2.18706076E-01   1.34682915E-02   1.51642949E-02
  2.14185185E-01   8.03543806E-02   9.36465595E-02
  2.09288219E-01   1.36848134E-01   1.54594605E-01
  2.03656279E-01   1.76424402E-01   1.89286513E-01
  1.96798159E-01   1.92589018E-01   1.92925833E-01
  1.88052889E-01   1.79938172E-01   1.66356095E-01
  1.76714466E-01   1.37079157E-01   1.17030271E-01
  1.62617998E-01   7.13602852E-02   5.72183815E-02
  1.47043364E-01   3.74599097E-04  -1.22301387E-03
  1.32379468E-01  -5.68804254E-02  -5.06425304E-02
  1.20248844E-01  -9.12770667E-02  -8.64546671E-02
  1.10781287E-01  -1.03802463E-01  -1.05922812E-01
  1.03381500E-01  -9.95634648E-02  -1.08629395E-01
  9.73975760E-02  -8.39079597E-02  -9.65153774E-02
  9.23210158E-02  -6.12876596E-02  -7.32073141E-02
  8.77806973E-02  -3.52484411E-02  -4.32327926E-02
  8.34933513E-02  -8.67567788E-03  -1.13798358E-02
  7.92170825E-02   1.59716351E-02   1.78038897E-02
  7.47127771E-02   3.65044549E-02   4.04537037E-02
  6.97105387E-02   5.09753717E-02   5.38701912E-02
  6.38896478E-02   5.78656178E-02   5.70855395E-02
  5.69237570E-02   5.66585179E-02   5.14421123E-02
  4.87580591E-02   4.89157106E-02   4.08153615E-02
  4.03818508E-02   3.90940642E-02   3.06541109E-02
  3.45289999E-02   3.26408201E-02   2.53412567E-02
  3.36386582E-02   3.12830213E-02   2.55723795E-02
  3.66052041E-02   3.20025871E-02   2.84593157E-02
  4.09475674E-02   3.09209377E-02   2.99174809E-02
  4.53942386E-02   2.58855656E-02   2.67869269E-02
  4.96228675E-02   1.64357191E-02   1.76255235E-02
  5.36628230E-02   3.09508595E-03   2.63535572E-03
  5.76475499E-02  -1.31044718E-02  -1.66886619E-02
  6.17477185E-02  -3.08196472E-02  -3.79239665E-02
  6.61683291E-02  -4.84111105E-02  -5.80387801E-02
  7.11708377E-02  -6.38392240E-02  -7.36871972E-02
  7.71108757E-02  -7.44736587E-02  -8.15461306E-02
  8.44814033E-02  -7.68577826E-02  -7.87547536E-02
  9.39126610E-02  -6.66211359E-02  -6.34718705E-02
  1.05969537E-01  -3.92477361E-02  -3.53995484E-02
  1.20497399E-01   6.82784329E-03   4.08984025E-03
  1.35888195E-01   6.49070410E-02   5.19055273E-02
  1.49805353E-01   1.19446468E-01   1.01787289E-01
  1.61006044E-01   1.55282241E-01   1.43373299E-01
  1.69657779E-01   1.65644338E-01   1.65757774E-01
  1.76455059E-01   1.51334596E-01   1.62203249E-01
  1.82047848E-01   1.16779398E-01   1.31766425E-01
  1.86919972E-01   6.74778315E-02   7.84780255E-02
  1.91425907E-01   9.03949760E-03   9.85546872E-03
  1.95850123E-01  -5.29636166E-02  -6.44680972E-02
  2.00459468E-01  -1.12793856E-01  -1.33881450E-01
  2.05551517E-01  -1.64182903E-01  -1.87828098E-01
  2.11507598E-01  -1.99922689E-01  -2.16962452E-01
  2.18849667E-01  -2.11581183E-01  -2.14595047E-01
  2.28257991E-01  -1.89900790E-01  -1.78385853E-01
  2.40384247E-01  -1.27411183E-01  -1.11614458E-01
  2.55169358E-01  -2.54383777E-02  -2.24744304E-02
  2.71001476E-01   9.71732620E-02   7.84697980E-02
  2.85402483E-01   2.07609915E-01   1.78002199E-01
  2.96999664E-01   2.78561895E-01   2.58287281E-01
  3.05930824E-01   3.00367739E-01   3.01598067E-01
  3.12913707E-01   2.76783627E-01   2.97619570E-01
  3.18627145E-01   2.17123077E-01   2.45907325E-01
  3.23575806E-01   1.31860577E-01   1.54320695E-01
  3.28127056E-01   3.11834670E-02   3.63995994E-02
  3.32572713E-01  -7.51075859E-02  -9.10122278E-02
  3.37183329E-01  -1.77176602E-01  -2.09724120E-01
  3.42257816E-01  -2.64526582E-01  -3.01968999E-01
  3.48177669E-01  -3.25371720E-01  -3.52378774E-01
  3.55466025E-01  -3.46304583E-01  -3.50435340E-01
  3.64810474E-01  -3.13180444E-01  -2.93299836E-01
  3.76885232E-01  -2.15574630E-01  -1.87829368E-01
  3.91670816E-01  -5.77045986E-02  -4.90387010E-02
  4.07579253E-01   1.29439483E-01   1.05034069E-01
  4.22102309E-01   2.95773361E-01   2.54217109E-01
  4.33817362E-01   4.01841549E-01   3.73201264E-01
  4.42839052E-01   4.35091139E-01   4.37438360E-01
  4.49884915E-01   4.02232657E-01   4.33035892E-01
  4.55640149E-01   3.17466756E-01   3.60048226E-01
  4.60615216E-01   1.96243323E-01   2.30163365E-01
  4.65181363E-01   5.33274363E-02   6.29437301E-02
  4.69632619E-01  -9.72515553E-02  -1.17556359E-01
  4.74240493E-01  -2.41559347E-01  -2.85566789E-01
  4.79303921E-01  -3.64870260E-01  -4.16109900E-01
  4.85203837E-01  -4.50820750E-01  -4.87795096E-01
  4.92463056E-01  -4.81027984E-01  -4.86275633E-01
  5.01771364E-01  -4.36460097E-01  -4.08213819E-01
  5.13812436E-01  -3.03738076E-01  -2.64044278E-01
  5.28586326E-01  -8.99708196E-02  -7.56029716E-02
