The toroidal mode    1
  1.88419909E+00   1.71662019E+00   1.85231748E+00
  1.87990711E+00   1.84540187E+00   1.85994486E+00
  1.87440492E+00   1.69087366E+00   1.57530920E+00
  1.86726814E+00   1.21426615E+00   1.04881761E+00
  1.85845884E+00   4.57114448E-01   3.75416263E-01
  1.84887951E+00  -4.14073518E-01  -3.41819043E-01
  1.84004929E+00  -1.16614691E+00  -1.00898496E+00
  1.83288395E+00  -1.63767700E+00  -1.52736834E+00
  1.82735624E+00  -1.79212994E+00  -1.80774305E+00
  1.82304512E+00  -1.67050363E+00  -1.80392321E+00
  1.81953556E+00  -1.33875761E+00  -1.52347839E+00
  1.81651546E+00  -8.63447049E-01  -1.01774427E+00
  1.81375778E+00  -3.05477631E-01  -3.66766313E-01
  1.81108376E+00   2.79123160E-01   3.33998736E-01
  1.80832993E+00   8.36257434E-01   9.84502214E-01
  1.80531799E+00   1.31031551E+00   1.48984139E+00
  1.80182174E+00   1.64135077E+00   1.77106769E+00
  1.79753020E+00   1.76456783E+00   1.77844069E+00
  1.79202862E+00   1.61690587E+00   1.50636081E+00
  1.78489252E+00   1.16136808E+00   1.00308866E+00
  1.77608376E+00   4.37754716E-01   3.59477701E-01
  1.76650448E+00  -3.94713785E-01  -3.25880481E-01
  1.75767381E+00  -1.11324884E+00  -9.63256016E-01
  1.75050783E+00  -1.56370920E+00  -1.45841995E+00
  1.74497954E+00  -1.71129590E+00  -1.72623888E+00
  1.74066798E+00  -1.59523421E+00  -1.72267342E+00
  1.73715811E+00  -1.27855140E+00  -1.45499385E+00
  1.73413783E+00  -8.24817402E-01  -9.72238667E-01
  1.73138007E+00  -2.92191250E-01  -3.50839835E-01
  1.72870605E+00   2.65836778E-01   3.18072258E-01
  1.72595233E+00   7.97627787E-01   9.38996612E-01
  1.72294059E+00   1.25010930E+00   1.42135685E+00
  1.71944468E+00   1.56608136E+00   1.68981789E+00
  1.71515363E+00   1.68373379E+00   1.69693651E+00
  1.70965270E+00   1.54293807E+00   1.43741242E+00
  1.70251736E+00   1.10847001E+00   9.57359714E-01
  1.69370918E+00   4.18394983E-01   3.43539139E-01
  1.68412997E+00  -3.75354052E-01  -3.09941918E-01
  1.67529882E+00  -1.06035077E+00  -9.17527070E-01
  1.66813213E+00  -1.48974141E+00  -1.38947156E+00
  1.66260320E+00  -1.63046186E+00  -1.64473470E+00
  1.65829115E+00  -1.51996479E+00  -1.64142362E+00
  1.65478095E+00  -1.21834520E+00  -1.38650931E+00
  1.65176047E+00  -7.86187754E-01  -9.26733065E-01
  1.64900261E+00  -2.78904868E-01  -3.34913357E-01
  1.64632861E+00   2.52550397E-01   3.02145780E-01
  1.64357499E+00   7.58998140E-01   8.93491010E-01
  1.64056348E+00   1.18990309E+00   1.35287231E+00
  1.63706794E+00   1.49081194E+00   1.60856810E+00
  1.63277743E+00   1.60289975E+00   1.61543234E+00
  1.62727722E+00   1.46897028E+00   1.36846403E+00
  1.62014272E+00   1.05557195E+00   9.11630768E-01
  1.61133518E+00   3.99035250E-01   3.27600576E-01
  1.60175605E+00  -3.55994320E-01  -2.94003356E-01
  1.59292436E+00  -1.00745271E+00  -8.71798124E-01
  1.58575691E+00  -1.41577362E+00  -1.32052317E+00
  1.58022727E+00  -1.54962782E+00  -1.56323052E+00
  1.57591468E+00  -1.44469537E+00  -1.56017383E+00
  1.57240412E+00  -1.15813899E+00  -1.31802477E+00
  1.56938341E+00  -7.47558107E-01  -8.81227463E-01
  1.56662546E+00  -2.65618486E-01  -3.18986878E-01
  1.56395146E+00   2.39264015E-01   2.86219301E-01
  1.56119797E+00   7.20368492E-01   8.47985408E-01
  1.55818671E+00   1.12969689E+00   1.28438777E+00
  1.55469157E+00   1.41554252E+00   1.52731831E+00
  1.55040166E+00   1.52206571E+00   1.53392816E+00
  1.54490226E+00   1.39500249E+00   1.29951564E+00
  1.53776868E+00   1.00267388E+00   8.65901822E-01
  1.52896187E+00   3.79675518E-01   3.11662014E-01
  1.51938282E+00  -3.36634587E-01  -2.78064793E-01
  1.51055055E+00  -9.54554639E-01  -8.26069178E-01
  1.50338224E+00  -1.34180583E+00  -1.25157478E+00
  1.49785182E+00  -1.46879378E+00  -1.48172635E+00
  1.49353864E+00  -1.36942596E+00  -1.47892404E+00
  1.49002767E+00  -1.09793278E+00  -1.24954023E+00
  1.48700672E+00  -7.08928460E-01  -8.35721861E-01
  1.48424865E+00  -2.52332105E-01  -3.03060400E-01
  1.48157467E+00   2.25977633E-01   2.70292823E-01
  1.47882132E+00   6.81738845E-01   8.02479806E-01
  1.47581033E+00   1.06949068E+00   1.21590323E+00
  1.47231565E+00   1.34027310E+00   1.44606851E+00
  1.46802640E+00   1.44123167E+00   1.45242398E+00
  1.46252791E+00   1.32103470E+00   1.23056725E+00
  1.45539535E+00   9.49775810E-01   8.20172876E-01
  1.44658934E+00   3.60315785E-01   2.95723452E-01
  1.43701040E+00  -3.17274855E-01  -2.62126231E-01
  1.42817748E+00  -9.01656571E-01  -7.80340232E-01
  1.42100822E+00  -1.26783803E+00  -1.18262639E+00
  1.41547693E+00  -1.38795974E+00  -1.40022217E+00
  1.41116309E+00  -1.29415654E+00  -1.39767424E+00
  1.40765167E+00  -1.03772658E+00  -1.18105569E+00
  1.40463044E+00  -6.70298812E-01  -7.90216259E-01
  1.40187226E+00  -2.39045723E-01  -2.87133921E-01
  1.39919829E+00   2.12691252E-01   2.54366344E-01
  1.39644509E+00   6.43109198E-01   7.56974204E-01
  1.39343442E+00   1.00928447E+00   1.14741869E+00
  1.38994024E+00   1.26500368E+00   1.36481872E+00
  1.38565174E+00   1.36039763E+00   1.37091981E+00
  1.38015426E+00   1.24706690E+00   1.16161886E+00
  1.37302286E+00   8.96877742E-01   7.74443930E-01
  1.36421776E+00   3.40956053E-01   2.79784889E-01
  1.35463893E+00  -2.97915122E-01  -2.46187669E-01
  1.34580530E+00  -8.48758503E-01  -7.34611286E-01
  1.33863498E+00  -1.19387024E+00  -1.11367800E+00
  1.33310271E+00  -1.30712570E+00  -1.31871800E+00
  1.32878813E+00  -1.21888712E+00  -1.31642445E+00
  1.32527620E+00  -9.77520368E-01  -1.11257115E+00
  1.32225467E+00  -6.31669165E-01  -7.44710657E-01
  1.31949635E+00  -2.25759341E-01  -2.71207443E-01
  1.31682240E+00   1.99404870E-01   2.38439866E-01
  1.31406937E+00   6.04479550E-01   7.11468603E-01
  1.31105905E+00   9.49078265E-01   1.07893415E+00
  1.30756545E+00   1.18973426E+00   1.28356893E+00
  1.30327779E+00   1.27956359E+00   1.28941563E+00
  1.29778145E+00   1.17309911E+00   1.09267047E+00
  1.29065137E+00   8.43979674E-01   7.28714985E-01
  1.28184730E+00   3.21596320E-01   2.63846327E-01
  1.27226862E+00  -2.78555390E-01  -2.30249106E-01
  1.26343418E+00  -7.95860435E-01  -6.88882340E-01
  1.25626266E+00  -1.11990245E+00  -1.04472961E+00
  1.25072929E+00  -1.22629166E+00  -1.23721382E+00
  1.24641387E+00  -1.14361770E+00  -1.23517466E+00
  1.24290137E+00  -9.17314161E-01  -1.04408661E+00
  1.23987950E+00  -5.93039518E-01  -6.99205055E-01
  1.23712102E+00  -2.12472960E-01  -2.55280965E-01
  1.23444709E+00   1.86118488E-01   2.22513388E-01
  1.23169426E+00   5.65849903E-01   6.65963001E-01
  1.22868435E+00   8.88872058E-01   1.01044961E+00
  1.22519140E+00   1.11446485E+00   1.20231914E+00
  1.22090470E+00   1.19872955E+00   1.20791146E+00
  1.21540966E+00   1.09913132E+00   1.02372208E+00
  1.20828107E+00   7.91081606E-01   6.82986039E-01
  1.19947818E+00   3.02236588E-01   2.47907765E-01
  1.18989968E+00  -2.59195657E-01  -2.14310544E-01
  1.18106433E+00  -7.42962367E-01  -6.43153394E-01
  1.17389146E+00  -1.04593466E+00  -9.75781223E-01
  1.16835684E+00  -1.14545762E+00  -1.15570964E+00
  1.16404047E+00  -1.06834828E+00  -1.15392486E+00
  1.16052732E+00  -8.57107954E-01  -9.75602070E-01
  1.15750506E+00  -5.54409870E-01  -6.53699453E-01
  1.15474640E+00  -1.99186578E-01  -2.39354486E-01
  1.15207250E+00   1.72832107E-01   2.06586909E-01
  1.14931990E+00   5.27220255E-01   6.20457399E-01
  1.14631045E+00   8.28665851E-01   9.41965066E-01
  1.14281824E+00   1.03919543E+00   1.12106934E+00
  1.13853265E+00   1.11789551E+00   1.12640728E+00
  1.13303910E+00   1.02516353E+00   9.54773690E-01
  1.12591224E+00   7.38183538E-01   6.37257093E-01
  1.11711072E+00   2.82876855E-01   2.31969202E-01
  1.10753243E+00  -2.39835924E-01  -1.98371982E-01
  1.09869605E+00  -6.90064299E-01  -5.97424448E-01
  1.09152163E+00  -9.71966864E-01  -9.06832833E-01
  1.08598558E+00  -1.06462358E+00  -1.07420547E+00
  1.08166812E+00  -9.93078865E-01  -1.07267507E+00
  1.07815423E+00  -7.96901746E-01  -9.07117530E-01
  1.07513151E+00  -5.15780223E-01  -6.08193852E-01
  1.07237266E+00  -1.85900197E-01  -2.23428008E-01
  1.06969878E+00   1.59545725E-01   1.90660431E-01
  1.06694645E+00   4.88590608E-01   5.74951797E-01
  1.06393754E+00   7.68459643E-01   8.73480525E-01
  1.06044620E+00   9.63926009E-01   1.03981955E+00
  1.05616189E+00   1.03706147E+00   1.04490310E+00
  1.05067007E+00   9.51195735E-01   8.85825300E-01
  1.04354521E+00   6.85285470E-01   5.91528147E-01
  1.03474530E+00   2.63517122E-01   2.16030640E-01
