The toroidal mode    1
  1.60144153E+00  -1.47870704E+00  -1.59850527E+00
  1.61589460E+00  -1.58178361E+00  -1.59741661E+00
  1.63442810E+00  -1.44000660E+00  -1.34503196E+00
  1.65842725E+00  -1.01302801E+00  -8.78677142E-01
  1.68793366E+00  -3.28366256E-01  -2.73401588E-01
  1.71984117E+00   4.71836024E-01   3.85392323E-01
  1.74909594E+00   1.17342547E+00   1.01145262E+00
  1.77275146E+00   1.61732881E+00   1.50483482E+00
  1.79097765E+00   1.75935672E+00   1.77142266E+00
  1.80520019E+00   1.63242891E+00   1.75981951E+00
  1.81679842E+00   1.29720179E+00   1.47342640E+00
  1.82680359E+00   8.17412766E-01   9.60888351E-01
  1.83596549E+00   2.52805070E-01   3.01078723E-01
  1.84487629E+00  -3.40653308E-01  -4.10303979E-01
  1.85408040E+00  -9.08044815E-01  -1.07169520E+00
  1.86417490E+00  -1.39200880E+00  -1.58554975E+00
  1.87591921E+00  -1.72960510E+00  -1.86933792E+00
  1.89035658E+00  -1.85123041E+00  -1.86909720E+00
  1.90886984E+00  -1.68656591E+00  -1.57485993E+00
  1.93284803E+00  -1.18935490E+00  -1.03110696E+00
  1.96234236E+00  -3.92898697E-01  -3.26530129E-01
  1.99425647E+00   5.36368466E-01   4.38520864E-01
  2.02353373E+00   1.34975236E+00   1.16388244E+00
  2.04721556E+00   1.86388812E+00   1.73466278E+00
  2.06546386E+00   2.02880352E+00   2.04310324E+00
  2.07970251E+00   1.88332698E+00   2.03065215E+00
  2.09131161E+00   1.49788915E+00   1.70170820E+00
  2.10132355E+00   9.46178257E-01   1.11257369E+00
  2.11048895E+00   2.97093009E-01   3.54166984E-01
  2.11940045E+00  -3.84941247E-01  -4.63392241E-01
  2.12860258E+00  -1.03681031E+00  -1.22338054E+00
  2.13869222E+00  -1.59269616E+00  -1.81383155E+00
  2.15042837E+00  -1.98050316E+00  -2.14017056E+00
  2.16485383E+00  -2.12067721E+00  -2.14077779E+00
  2.18335164E+00  -1.93312522E+00  -1.80468789E+00
  2.20731363E+00  -1.36568179E+00  -1.18353678E+00
  2.23679826E+00  -4.57431139E-01  -3.79658670E-01
  2.26871669E+00   6.00900908E-01   4.91649406E-01
  2.29801050E+00   1.52607926E+00   1.31631226E+00
  2.32171203E+00   2.11044743E+00   1.96449075E+00
  2.33997700E+00   2.29825032E+00   2.31478383E+00
  2.35422784E+00   2.13422504E+00   2.30148480E+00
  2.36584518E+00   1.69857651E+00   1.92999000E+00
  2.37586223E+00   1.07494375E+00   1.26425903E+00
  2.38503026E+00   3.41380948E-01   4.07255245E-01
  2.39394223E+00  -4.29229186E-01  -5.16480502E-01
  2.40314276E+00  -1.16557580E+00  -1.37506588E+00
  2.41322857E+00  -1.79338352E+00  -2.04211335E+00
  2.42495832E+00  -2.23140122E+00  -2.41100320E+00
  2.43937442E+00  -2.39012401E+00  -2.41245837E+00
  2.45786005E+00  -2.17968453E+00  -2.03451586E+00
  2.48180918E+00  -1.54200869E+00  -1.33596660E+00
  2.51128588E+00  -5.21963581E-01  -4.32787212E-01
  2.54320731E+00   6.65433350E-01   5.44777947E-01
  2.57251379E+00   1.70240615E+00   1.46874208E+00
  2.59623061E+00   2.35700674E+00   2.19431871E+00
  2.61450860E+00   2.56769712E+00   2.58646441E+00
  2.62876897E+00   2.38512310E+00   2.57231744E+00
  2.64039276E+00   1.89926386E+00   2.15827180E+00
  2.65041382E+00   1.20370924E+00   1.41594437E+00
  2.65958389E+00   3.85668886E-01   4.60343507E-01
  2.66849620E+00  -4.73517124E-01  -5.69568763E-01
  2.67769541E+00  -1.29434129E+00  -1.52675122E+00
  2.68777813E+00  -1.99407087E+00  -2.27039515E+00
  2.69950273E+00  -2.48229928E+00  -2.68183585E+00
  2.71391127E+00  -2.65957081E+00  -2.68413896E+00
  2.73238707E+00  -2.42624383E+00  -2.26434382E+00
  2.75632574E+00  -1.71833558E+00  -1.48839642E+00
  2.78579584E+00  -5.86496023E-01  -4.85915753E-01
  2.81771943E+00   7.29965792E-01   5.97906488E-01
  2.84703591E+00   1.87873304E+00   1.62117190E+00
  2.87076494E+00   2.60356604E+00   2.42414668E+00
  2.88905338E+00   2.83714392E+00   2.85814500E+00
  2.90332142E+00   2.63602116E+00   2.84315008E+00
  2.91495041E+00   2.09995122E+00   2.38655361E+00
  2.92497469E+00   1.33247473E+00   1.56762971E+00
  2.93414639E+00   4.29956825E-01   5.13431768E-01
  2.94305893E+00  -5.17805063E-01  -6.22657025E-01
  2.95225705E+00  -1.42310678E+00  -1.67843656E+00
  2.96233722E+00  -2.19475823E+00  -2.49867695E+00
  2.97405757E+00  -2.73319734E+00  -2.95266849E+00
  2.98845991E+00  -2.92901761E+00  -2.95581955E+00
  3.00692760E+00  -2.67280314E+00  -2.49417179E+00
  3.03085759E+00  -1.89466247E+00  -1.64082624E+00
  3.06032213E+00  -6.51028465E-01  -5.39044294E-01
  3.09224733E+00   7.94498234E-01   6.51035029E-01
  3.12157191E+00   2.05505994E+00   1.77360172E+00
  3.14531091E+00   2.85012535E+00   2.65397464E+00
  3.16360791E+00   3.10659072E+00   3.12982559E+00
  3.17788226E+00   2.88691922E+00   3.11398273E+00
  3.18951551E+00   2.30063858E+00   2.61483541E+00
  3.19954244E+00   1.46124022E+00   1.71931505E+00
  3.20871547E+00   4.74244764E-01   5.66520029E-01
  3.21762820E+00  -5.62093002E-01  -6.75745286E-01
  3.22682538E+00  -1.55187227E+00  -1.83012190E+00
  3.23690342E+00  -2.39544559E+00  -2.72695876E+00
  3.24862022E+00  -2.98409541E+00  -3.22350113E+00
  3.26301736E+00  -3.19846441E+00  -3.22750013E+00
  3.28147824E+00  -2.91936245E+00  -2.72399975E+00
  3.30540093E+00  -2.07098937E+00  -1.79325606E+00
  3.33486072E+00  -7.15560907E-01  -5.92172835E-01
The toroidal mode    3
 Perpend. k-vec  Curvature        Coriolis
  3.62282073E+00  -7.14811709E-01  -5.94618863E-01
  3.56381946E+00  -2.18475022E+00  -1.89454112E+00
  3.51584146E+00  -3.10191658E+00  -2.89690909E+00
  3.47879412E+00  -3.40606934E+00  -3.43934576E+00
  3.44990326E+00  -3.18322233E+00  -3.44075992E+00
  3.42640362E+00  -2.56326151E+00  -2.91998951E+00
  3.40620808E+00  -1.67444759E+00  -1.97653653E+00
  3.38779722E+00  -6.32589884E-01  -7.62210871E-01
  3.36997671E+00   4.56893408E-01   5.43760358E-01
  3.35165785E+00   1.49318349E+00   1.75492283E+00
  3.33165701E+00   2.37364749E+00   2.69574282E+00
  3.30847575E+00   2.98886996E+00   3.22172311E+00
  3.28005322E+00   3.22232196E+00   3.24399667E+00
  3.24363192E+00   2.96344239E+00   2.75685887E+00
  3.19635811E+00   2.15289136E+00   1.85523245E+00
  3.13788092E+00   8.72686362E-01   7.12343251E-01
  3.07407629E+00  -5.85746825E-01  -4.88361780E-01
  3.01504758E+00  -1.83209643E+00  -1.58968148E+00
  2.96702051E+00  -2.60879797E+00  -2.43725316E+00
  2.92992541E+00  -2.86717574E+00  -2.89598458E+00
  2.90099741E+00  -2.68142621E+00  -2.89909464E+00
  2.87747234E+00  -2.16188679E+00  -2.46342591E+00
  2.85726179E+00  -1.41691661E+00  -1.67316585E+00
  2.83884513E+00  -5.44014007E-01  -6.56034349E-01
  2.82102752E+00   3.68317531E-01   4.37583835E-01
  2.80272079E+00   1.23565251E+00   1.45155215E+00
  2.78274290E+00   1.97227277E+00   2.23917921E+00
  2.75959838E+00   2.48707384E+00   2.68005782E+00
  2.73123043E+00   2.68342836E+00   2.70063549E+00
  2.69488468E+00   2.47032377E+00   2.29720294E+00
  2.64770227E+00   1.80023757E+00   1.55037281E+00
  2.58930619E+00   7.43621478E-01   6.06086168E-01
  2.52553077E+00  -4.56681941E-01  -3.82104698E-01
  2.46646717E+00  -1.47944265E+00  -1.28482184E+00
  2.41837255E+00  -2.11567935E+00  -1.97759723E+00
  2.38121039E+00  -2.32828214E+00  -2.35262341E+00
  2.35222980E+00  -2.17963009E+00  -2.35742935E+00
  2.32866870E+00  -1.76051208E+00  -2.00686230E+00
  2.30843714E+00  -1.15938563E+00  -1.36979517E+00
  2.29001286E+00  -4.55438129E-01  -5.49857826E-01
  2.27220051E+00   2.79741653E-01   3.31407312E-01
  2.25391279E+00   9.78121527E-01   1.14818147E+00
  2.23397030E+00   1.57089806E+00   1.78261561E+00
  2.21088224E+00   1.98527772E+00   2.13839253E+00
  2.18259841E+00   2.14453476E+00   2.15727432E+00
  2.14637005E+00   1.97720516E+00   1.83754701E+00
  2.09933205E+00   1.44758379E+00   1.24551317E+00
  2.04106885E+00   6.14556595E-01   4.99829086E-01
  1.97734971E+00  -3.27617057E-01  -2.75847616E-01
  1.91824250E+00  -1.12678886E+00  -9.79962203E-01
  1.87004986E+00  -1.62256074E+00  -1.51794129E+00
  1.83278707E+00  -1.78938854E+00  -1.80926224E+00
  1.80372660E+00  -1.67783397E+00  -1.81576406E+00
  1.78011077E+00  -1.35913736E+00  -1.55029870E+00
  1.75984791E+00  -9.01854643E-01  -1.06642449E+00
  1.74141371E+00  -3.66862252E-01  -4.43681303E-01
  1.72361237E+00   1.91165776E-01   2.25230790E-01
  1.70535846E+00   7.20590545E-01   8.44810791E-01
  1.68547741E+00   1.16952334E+00   1.32605200E+00
  1.66248697E+00   1.48348160E+00   1.59672725E+00
  1.63434926E+00   1.60564116E+00   1.61391315E+00
  1.59832755E+00   1.48408654E+00   1.37789107E+00
