The toroidal mode    1
 Perpend. k-vec  Curvature        Coriolis
  1.77775163E+00   1.60733911E+00   1.73273624E+00
  1.78934859E+00   1.27713306E+00   1.45059822E+00
  1.79935295E+00   8.04536217E-01   9.45719817E-01
  1.80851444E+00   2.48376276E-01   2.95769896E-01
  1.81742515E+00  -3.36224514E-01  -4.04995153E-01
  1.82662949E+00  -8.95168266E-01  -1.05652667E+00
  1.83672455E+00  -1.37194007E+00  -1.56272157E+00
  1.84846980E+00  -1.70451529E+00  -1.84225465E+00
  1.86290854E+00  -1.82428573E+00  -1.84192914E+00
  1.88142358E+00  -1.66190998E+00  -1.55187713E+00
  1.90540362E+00  -1.17172221E+00  -1.01586398E+00
  1.93489904E+00  -3.86445453E-01  -3.21217275E-01
  1.96681260E+00   5.29915222E-01   4.33208010E-01
  1.99608793E+00   1.33211968E+00   1.14863946E+00
  2.01976748E+00   1.83923219E+00   1.71167998E+00
  2.03801385E+00   2.00185884E+00   2.01593518E+00
  2.05225109E+00   1.85823717E+00   2.00356889E+00
  2.06385924E+00   1.47782041E+00   1.67888002E+00
  2.07387059E+00   9.33301708E-01   1.09740516E+00
  2.08303569E+00   2.92664215E-01   3.48858158E-01
  2.09194712E+00  -3.80512453E-01  -4.58083415E-01
  2.10114943E+00  -1.02393376E+00  -1.20821201E+00
  2.11123951E+00  -1.57262742E+00  -1.79100337E+00
  2.12297639E+00  -1.95541336E+00  -2.11308730E+00
  2.13740290E+00  -2.09373253E+00  -2.11360973E+00
  2.15590209E+00  -1.90846929E+00  -1.78170509E+00
  2.17986554E+00  -1.34804910E+00  -1.16829380E+00
  2.20935105E+00  -4.50977895E-01  -3.74345816E-01
  2.24126912E+00   5.94447664E-01   4.86336551E-01
  2.27056147E+00   1.50844657E+00   1.30106928E+00
  2.29426126E+00   2.08579150E+00   1.94150795E+00
  2.31252475E+00   2.27130564E+00   2.28761577E+00
  2.32677450E+00   2.10913523E+00   2.27440153E+00
  2.33839111E+00   1.67850777E+00   1.90716182E+00
  2.34840771E+00   1.06206720E+00   1.24909050E+00
  2.35757551E+00   3.36952154E-01   4.01946419E-01
  2.36648743E+00  -4.24800392E-01  -5.11171676E-01
  2.37568811E+00  -1.15269925E+00  -1.35989734E+00
  2.38577427E+00  -1.77331478E+00  -2.01928517E+00
  2.39750460E+00  -2.20631142E+00  -2.38391994E+00
  2.41192153E+00  -2.36317933E+00  -2.38529031E+00
  2.43040827E+00  -2.15502859E+00  -2.01153306E+00
