The toroidal mode    1
 Perpend. k-vec  Curvature        Coriolis
  2.43926997E-01   1.07040428E-01   8.58275722E-02
  2.65071699E-01   2.05618736E-01   1.75545407E-01
  2.82079334E-01   2.69907258E-01   2.49534143E-01
  2.95197239E-01   2.88883527E-01   2.89388749E-01
  3.05484419E-01   2.64636603E-01   2.83929770E-01
  3.13932329E-01   2.05272201E-01   2.31891907E-01
  3.21277777E-01   1.20531571E-01   1.40469839E-01
  3.28059113E-01   2.02024372E-02   2.27464423E-02
  3.34706810E-01  -8.60886157E-02  -1.04665385E-01
  3.41623115E-01  -1.88505608E-01  -2.23574976E-01
  3.49255265E-01  -2.76377458E-01  -3.15984418E-01
  3.58175631E-01  -3.37518743E-01  -3.66068575E-01
  3.69168048E-01  -3.57788795E-01  -3.62644658E-01
  3.83256537E-01  -3.21835081E-01  -3.02052975E-01
  4.01428521E-01  -2.17565808E-01  -1.90286160E-01
  4.23611523E-01  -4.78374328E-02  -4.16809267E-02
  4.47395919E-01   1.55439759E-01   1.25673978E-01
  4.69050517E-01   3.37863906E-01   2.89867772E-01
  4.86495842E-01   4.54826738E-01   4.21905117E-01
  4.99929979E-01   4.90968628E-01   4.93149189E-01
  5.10430076E-01   4.52810149E-01   4.87054252E-01
  5.19017270E-01   3.55787719E-01   4.03103258E-01
  5.26451043E-01   2.17105689E-01   2.54233844E-01
  5.33284079E-01   5.34183912E-02   6.25626383E-02
  5.39955037E-01  -1.19304570E-01  -1.44481581E-01
  5.46870170E-01  -2.85079726E-01  -3.37338980E-01
  5.54477900E-01  -4.26892976E-01  -4.87195769E-01
  5.63350310E-01  -5.25692288E-01  -5.69193058E-01
  5.74272057E-01  -5.59873895E-01  -5.66405098E-01
  5.88275480E-01  -5.06754561E-01  -4.74423949E-01
  6.06375624E-01  -3.49810978E-01  -3.04608525E-01
  6.28550646E-01  -9.62367642E-02  -8.15273326E-02
  6.52424131E-01   2.03839091E-01   1.65520384E-01
  6.74229323E-01   4.70109076E-01   4.04190137E-01
  6.91823003E-01   6.39746219E-01   5.94276091E-01
  7.05372219E-01   6.93053729E-01   6.96909628E-01
  7.15952794E-01   6.40983695E-01   6.90178735E-01
  7.24593511E-01   5.06303237E-01   5.74314610E-01
  7.32061064E-01   3.13679808E-01   3.67997849E-01
  7.38913017E-01   8.66343453E-02   1.02378834E-01
  7.45590803E-01  -1.52520524E-01  -1.84297777E-01
  7.52501843E-01  -3.81653845E-01  -4.51102985E-01
  7.60094503E-01  -5.77408494E-01  -6.58407120E-01
  7.68940031E-01  -7.13865834E-01  -7.72317540E-01
  7.79822514E-01  -7.61958996E-01  -7.70165537E-01
  7.93776995E-01  -6.91674042E-01  -6.46794924E-01
  8.11830861E-01  -4.82056148E-01  -4.18930890E-01
  8.33988320E-01  -1.44636096E-01  -1.21373739E-01
  8.57894397E-01   2.52238422E-01   2.05366790E-01
  8.79768936E-01   6.02354246E-01   5.18512502E-01
  8.97435982E-01   8.24665700E-01   7.66647066E-01
  9.11044105E-01   8.95138829E-01   9.00670068E-01
  9.21666618E-01   8.29157240E-01   8.93303218E-01
  9.30335420E-01   6.56818755E-01   7.45525961E-01
  9.37820619E-01   4.10253926E-01   4.81761853E-01
  9.44682165E-01   1.19850299E-01   1.42195030E-01
  9.51362843E-01  -1.85736478E-01  -2.24113973E-01
  9.58270564E-01  -4.78227963E-01  -5.64866990E-01
  9.65853496E-01  -7.27924013E-01  -8.29618472E-01
  9.74682195E-01  -9.02039380E-01  -9.75442023E-01
  9.85540116E-01  -9.64044097E-01  -9.73925977E-01
  9.99463459E-01  -8.76593523E-01  -8.19165898E-01
  1.01748646E+00  -6.14301318E-01  -5.33253255E-01
  1.03962903E+00  -1.93035427E-01  -1.61220144E-01
  1.06355054E+00   3.00637754E-01   2.45213196E-01
  1.08546441E+00   7.34599416E-01   6.32834867E-01
  1.10317497E+00   1.00958518E+00   9.39018040E-01
  1.11681877E+00   1.09722393E+00   1.10443051E+00
  1.12746695E+00   1.01733079E+00   1.09642770E+00
  1.13615300E+00   8.07334273E-01   9.16737313E-01
  1.14364900E+00   5.06828044E-01   5.95525858E-01
  1.15051630E+00   1.53066253E-01   1.82011226E-01
  1.15719846E+00  -2.18952432E-01  -2.63930169E-01
  1.16410366E+00  -5.74802081E-01  -6.78630994E-01
  1.17167987E+00  -8.78439531E-01  -1.00082982E+00
  1.18049710E+00  -1.09021293E+00  -1.17856651E+00
  1.19133828E+00  -1.16612920E+00  -1.17768642E+00
  1.20524018E+00  -1.06151300E+00  -9.91536872E-01
  1.22324138E+00  -7.46546488E-01  -6.47575620E-01
  1.24537221E+00  -2.41434759E-01  -2.01066550E-01
  1.26930222E+00   3.49037085E-01   2.85059602E-01
  1.29124127E+00   8.66844586E-01   7.47157231E-01
  1.30898056E+00   1.19450466E+00   1.11138901E+00
  1.32264824E+00   1.29930903E+00   1.30819095E+00
  1.33331372E+00   1.20550433E+00   1.29955218E+00
  1.34201144E+00   9.57849792E-01   1.08794866E+00
  1.34951471E+00   6.03402163E-01   7.09289863E-01
  1.35638583E+00   1.86282207E-01   2.21827422E-01
  1.36306886E+00  -2.52168386E-01  -3.03746365E-01
  1.36997212E+00  -6.71376200E-01  -7.92394999E-01
  1.37754341E+00  -1.02895505E+00  -1.17204117E+00
  1.38635235E+00  -1.27838647E+00  -1.38169099E+00
  1.39718141E+00  -1.36821430E+00  -1.38144686E+00
  1.41106768E+00  -1.24643248E+00  -1.16390785E+00
  1.42905271E+00  -8.78791659E-01  -7.61897985E-01
  1.45117428E+00  -2.89834090E-01  -2.40912956E-01
  1.47510945E+00   3.97436416E-01   3.24906008E-01
  1.49706595E+00   9.99089756E-01   8.61479596E-01
  1.51482561E+00   1.37942414E+00   1.28375999E+00
  1.52851039E+00   1.50139413E+00   1.51195139E+00
  1.53918831E+00   1.39367788E+00   1.50267667E+00
  1.54789443E+00   1.10836531E+00   1.25916002E+00
  1.55540294E+00   6.99976281E-01   8.23053867E-01
  1.56227677E+00   2.19498161E-01   2.61643618E-01
  1.56896034E+00  -2.85384340E-01  -3.43562561E-01
  1.57586208E+00  -7.67950318E-01  -9.06159004E-01
  1.58342963E+00  -1.17947057E+00  -1.34325253E+00
  1.59223229E+00  -1.46656002E+00  -1.58481547E+00
  1.60305218E+00  -1.57029940E+00  -1.58520730E+00
  1.61692657E+00  -1.43135197E+00  -1.33627882E+00
  1.63489915E+00  -1.01103683E+00  -8.76220350E-01
  1.65701328E+00  -3.38233421E-01  -2.80759362E-01
  1.68095184E+00   4.45835748E-01   3.64752414E-01
  1.70292110E+00   1.13133493E+00   9.75801961E-01
  1.72069594E+00   1.56434362E+00   1.45613096E+00
  1.73439356E+00   1.70347923E+00   1.71571183E+00
  1.74508087E+00   1.58185142E+00   1.70580115E+00
  1.75379333E+00   1.25888083E+00   1.43037137E+00
  1.76130578E+00   7.96550400E-01   9.36817872E-01
  1.76818163E+00   2.52714115E-01   3.01459814E-01
  1.77486558E+00  -3.18600294E-01  -3.83378757E-01
  1.78176608E+00  -8.64524436E-01  -1.01992301E+00
  1.78933070E+00  -1.32998609E+00  -1.51446388E+00
  1.79812845E+00  -1.65473356E+00  -1.78793995E+00
  1.80894115E+00  -1.77238450E+00  -1.78896774E+00
  1.82280620E+00  -1.61627145E+00  -1.50864980E+00
  1.84076893E+00  -1.14328200E+00  -9.90542715E-01
  1.86287699E+00  -3.86632753E-01  -3.20605768E-01
  1.88681787E+00   4.94235079E-01   4.04598819E-01
  1.90879688E+00   1.26358010E+00   1.09012433E+00
  1.92658347E+00   1.74926310E+00   1.62850194E+00
  1.94029108E+00   1.90556433E+00   1.91947227E+00
  1.95098571E+00   1.77002497E+00   1.90892563E+00
  1.95970312E+00   1.40939635E+00   1.60158272E+00
  1.96721865E+00   8.93124518E-01   1.05058188E+00
  1.97409607E+00   2.85930069E-01   3.41276010E-01
  1.98078027E+00  -3.51816248E-01  -4.23194953E-01
  1.98767977E+00  -9.61098555E-01  -1.13368701E+00
  1.99524202E+00  -1.48050160E+00  -1.68567523E+00
  2.00403582E+00  -1.84290711E+00  -1.99106444E+00
  2.01484275E+00  -1.97446960E+00  -1.99272818E+00
  2.02870027E+00  -1.80119093E+00  -1.68102077E+00
  2.04665499E+00  -1.27552717E+00  -1.10486508E+00
  2.06875802E+00  -4.35032084E-01  -3.60452174E-01
  2.09270057E+00   5.42634411E-01   4.44445225E-01
  2.11468726E+00   1.39582527E+00   1.20444669E+00
  2.13248320E+00   1.93418258E+00   1.80087291E+00
  2.14619881E+00   2.10764943E+00   2.12323271E+00
  2.15689932E+00   1.95819851E+00   2.11205011E+00
  2.16562070E+00   1.55991186E+00   1.77279407E+00
  2.17313869E+00   9.89698636E-01   1.16434588E+00
  2.18001736E+00   3.19146023E-01   3.81092206E-01
  2.18670175E+00  -3.85032202E-01  -4.63011149E-01
  2.19360041E+00  -1.05767267E+00  -1.24745102E+00
  2.20116072E+00  -1.63101712E+00  -1.85688658E+00
  2.20995128E+00  -2.03108065E+00  -2.19418892E+00
  2.22075346E+00  -2.17655470E+00  -2.19648862E+00
  2.23460478E+00  -1.98611041E+00  -1.85339174E+00
  2.25255288E+00  -1.40777234E+00  -1.21918744E+00
  2.27465167E+00  -4.83431416E-01  -4.00298580E-01
  2.29859546E+00   5.91033742E-01   4.84291631E-01
  2.32058835E+00   1.52807044E+00   1.31876906E+00
  2.33839191E+00   2.11910206E+00   1.97324389E+00
  2.35211407E+00   2.30973453E+00   2.32699315E+00
  2.36281939E+00   2.14637206E+00   2.31517460E+00
  2.37154404E+00   1.71042738E+00   1.94400542E+00
  2.37906405E+00   1.08627275E+00   1.27810989E+00
  2.38594373E+00   3.52361977E-01   4.20908402E-01
  2.39262827E+00  -4.18248156E-01  -5.02827345E-01
  2.39952622E+00  -1.15424679E+00  -1.36121502E+00
  2.40708490E+00  -1.78153264E+00  -2.02809793E+00
  2.41587274E+00  -2.21925420E+00  -2.39731340E+00
  2.42667096E+00  -2.37863980E+00  -2.40024906E+00
  2.44051710E+00  -2.17102989E+00  -2.02576272E+00
